id_pa;nazwa_podmiotu;rpt_podmiotu;medium;plan_data_oddania;przepustowosc;czy_szkola;wojewodztwo;powiat;kod_terc;gmina;kod_simc;miejscowosc;kod_ulic;ulica;numer_porzadkowy;x92;y92;x84;y84;teryt_g;wkt;ulica_old;teryt_p;teryt_w
280010;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;33;384377;353656;17,3503430000;51,0380700000;0215033;POINT(384377.023432304 353655.953586092);;0215;02
1146878;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;86;383837;354093;17,3425010000;51,0418910000;0215033;POINT(383836.973796918 354093.038617717);;0215;02
1120290;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;77A;383882;353990;17,3431760000;51,0409740000;0215033;POINT(383881.984540037 353990.039334502);;0215;02
618680;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;72;383965;353998;17,3443570000;51,0410620000;0215033;POINT(383964.969632009 353997.960651415);;0215;02
651952;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;84;383864;354076;17,3428920000;51,0417430000;0215033;POINT(383864.0046748 354075.97022366);;0215;02
253901;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;69;383956;353967;17,3442390000;51,0407820000;0215033;POINT(383956.000512361 353967.021301292);;0215;02
253894;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;55;384091;353875;17,3461940000;51,0399820000;0215033;POINT(384091.012197438 353875.01429319);;0215;02
253905;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;73;383930;353989;17,3438610000;51,0409740000;0215033;POINT(383929.98977188 353988.959821572);;0215;02
253984;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;81;383855;354042;17,3427740000;51,0414360000;0215033;POINT(383854.967528076 354042.029678068);;0215;02
253906;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;75;383916;354000;17,3436580000;51,0410700000;0215033;POINT(383916.003357888 353999.951193382);;0215;02
253983;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;79;383871;354030;17,3430070000;51,0413310000;0215033;POINT(383871.033596766 354029.990390361);;0215;02
253996;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;19;384671;353453;17,3546000000;51,0363040000;0215033;POINT(384670.990870181 353452.969654675);;0215;02
253995;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;113;383619;354335;17,3393140000;51,0440220000;0215033;POINT(383618.971910044 354334.954123516);;0215;02
253994;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;111;383638;354278;17,3396040000;51,0435140000;0215033;POINT(383638.021032427 354278.025949361);;0215;02
253993;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;74;383950;354011;17,3441390000;51,0411760000;0215033;POINT(383949.976945764 354010.976465072);;0215;02
253992;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;59;384042;353907;17,3454850000;51,0402600000;0215033;POINT(384042.018048676 353907.032970005);;0215;02
253991;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;61;384025;353918;17,3452390000;51,0403550000;0215033;POINT(384025.01517075 353917.980562923);;0215;02
253990;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;70;383986;353987;17,3446600000;51,0409680000;0215033;POINT(383985.969211905 353987.034247635);;0215;02
253987;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;56;384123;353900;17,3466420000;51,0402130000;0215033;POINT(384122.98534229 353899.987818656);;0215;02
253986;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;46;384280;353817;17,3489080000;51,0394980000;0215033;POINT(384280.009261676 353816.94541382);;0215;02
253985;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215034;JELCZ-LASKOWICE;987118;JELCZ-LASKOWICE;17011;UL. POLNA;97;383726;354131;17,3409060000;51,0422100000;0215033;POINT(383725.996106126 354131.015481221);;0215;02
1098340;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;27;379051;344256;17,2775220000;50,9524570000;0215011;POINT(379050.984368743 344256.033572461);;0215;02
1098347;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;29;379043;344268;17,2774040000;50,9525630000;0215011;POINT(379042.974357614 344268.009949265);;0215;02
1098352;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;41;378998;344307;17,2767510000;50,9529040000;0215011;POINT(378998.01059151 344306.986299411);;0215;02
1098353;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;43;378994;344312;17,2766920000;50,9529480000;0215011;POINT(378993.982307617 344311.974096569);;0215;02
1098358;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;51;378965;344340;17,2762700000;50,9531940000;0215011;POINT(378964.99155428 344340.011669117);;0215;02
1098363;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;53;378958;344350;17,2761670000;50,9532820000;0215011;POINT(378957.988297675 344349.962703774);;0215;02
1098365;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;59A;378941;344372;17,2759180000;50,9534770000;0215011;POINT(378941.012116747 344372.047403674);;0215;02
1098290;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;20;379014;344341;17,2769670000;50,9532130000;0215011;POINT(379013.979055087 344340.980149452);;0215;02
1098309;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;30;378953;344400;17,2760790000;50,9537310000;0215011;POINT(378952.976238427 344400.017592156);;0215;02
1098330;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;17;379085;344225;17,2780170000;50,9521850000;0215011;POINT(379085.03421404 344224.986685579);;0215;02
166151;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;2;379155;344205;17,2790200000;50,9520200000;0215011;POINT(379155.030980204 344205.001635452);;0215;02
166153;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;10;379107;344250;17,2783210000;50,9524150000;0215011;POINT(379106.976120417 344250.054979405);;0215;02
166154;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;12;379094;344265;17,2781310000;50,9525470000;0215011;POINT(379093.97806883 344265.039428427);;0215;02
166158;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;28;378965;344389;17,2762540000;50,9536340000;0215011;POINT(378965.011285581 344388.947961228);;0215;02
166159;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;9;379115;344199;17,2784520000;50,9519580000;0215011;POINT(379114.988358885 344199.040527305);;0215;02
166160;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;25;379056;344252;17,2775950000;50,9524220000;0215011;POINT(379056.019108797 344252.02329755);;0215;02
166161;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;33;379029;344282;17,2772000000;50,9526860000;0215011;POINT(379028.970177285 344282.017091788);;0215;02
166162;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;35;379025;344286;17,2771420000;50,9527210000;0215011;POINT(379024.988686951 344286.002791224);;0215;02
166163;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;39;379010;344300;17,2769240000;50,9528440000;0215011;POINT(379010.001621588 344300.032949429);;0215;02
166164;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;49;378969;344335;17,2763290000;50,9531500000;0215011;POINT(378969.0197877 344335.023848454);;0215;02
1117931;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;16A;379047;344310;17,2774470000;50,9529410000;0215011;POINT(379046.974904472 344309.95760173);;0215;02
269463;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;37;379014;344296;17,2769820000;50,9528090000;0215011;POINT(379013.983089405 344296.047238054);;0215;02
269462;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;19;379080;344229;17,2779440000;50,9522200000;0215011;POINT(379079.999425087 344228.996931388);;0215;02
269632;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;59;378938;344369;17,2758760000;50,9534490000;0215011;POINT(378937.990446312 344369.003883618);;0215;02
269456;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;15;379097;344217;17,2781900000;50,9521160000;0215011;POINT(379097.002193919 344217.033109977);;0215;02
269446;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;13;379101;344213;17,2782480000;50,9520810000;0215011;POINT(379100.983793716 344213.04746794);;0215;02
269436;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;5;379130;344185;17,2786700000;50,9518350000;0215011;POINT(379129.976005434 344185.010683676);;0215;02
269440;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;11;379111;344203;17,2783940000;50,9519930000;0215011;POINT(379111.006737317 344203.026158169);;0215;02
269425;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;3;379140;344175;17,2788160000;50,9517470000;0215011;POINT(379139.999060453 344174.989432084);;0215;02
269417;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;26;378979;344376;17,2764570000;50,9535210000;0215011;POINT(378978.970758233 344376.053869179);;0215;02
269413;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;14;379079;344277;17,2779140000;50,9526510000;0215011;POINT(379079.011659346 344276.95571898);;0215;02
269407;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;4;379145;344212;17,2788750000;50,9520810000;0215011;POINT(379145.008134374 344212.019922408);;0215;02
269627;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;57;378942;344365;17,2759340000;50,9534140000;0215011;POINT(378941.971804664 344365.018114844);;0215;02
269625;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;63;378924;344383;17,2756720000;50,9535720000;0215011;POINT(378923.986828316 344383.011320489);;0215;02
269623;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;55;378952;344356;17,2760800000;50,9533350000;0215011;POINT(378952.017525441 344355.996918568);;0215;02
243902;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;47;378979;344325;17,2764740000;50,9530620000;0215011;POINT(378978.972022959 344325.003914909);;0215;02
243901;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;45;378984;344321;17,2765470000;50,9530270000;0215011;POINT(378984.006639747 344320.993567737);;0215;02
243900;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;23;379066;344242;17,2777400000;50,9523340000;0215011;POINT(379065.971674976 344242.003537348);;0215;02
243899;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;21;379070;344238;17,2777990000;50,9522990000;0215011;POINT(379070.023445404 344238.016231108);;0215;02
243898;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;7;379126;344189;17,2786120000;50,9518700000;0215011;POINT(379125.994361349 344188.9963026);;0215;02
243897;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;1;379144;344171;17,2788740000;50,9517120000;0215011;POINT(379143.98072631 344171.003824335);;0215;02
243896;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;18;379026;344330;17,2771420000;50,9531170000;0215011;POINT(379026.01696853 344330.021824455);;0215;02
243895;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;32;378944;344418;17,2759450000;50,9538910000;0215011;POINT(378943.983625023 344418.022986067);;0215;02
243894;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;22;379003;344352;17,2768070000;50,9533100000;0215011;POINT(379002.996975991 344352.025055169);;0215;02
243893;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;16;379040;344316;17,2773460000;50,9529940000;0215011;POINT(379040.021003469 344316.014670881);;0215;02
243892;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;8;379121;344238;17,2785250000;50,9523100000;0215011;POINT(379121.027297099 344238.048918197);;0215;02
243891;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;6;379135;344226;17,2787280000;50,9522050000;0215011;POINT(379135.008325026 344226.044534973);;0215;02
243906;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;65;378914;344392;17,2755270000;50,9536510000;0215011;POINT(378914.01142133 344392.03093132);;0215;02
243905;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;67;378910;344397;17,2754680000;50,9536950000;0215011;POINT(378909.983286867 344397.018796653);;0215;02
243903;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;14319;UL. CYPRIANA KAMILA NORWIDA;61;378929;344379;17,2757450000;50,9535370000;0215011;POINT(378929.021345534 344379.000918031);;0215;02
28172;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;15095;UL. OPOLSKA;17;380412;341401;17,2978330000;50,9270710000;0215011;POINT(380411.981252497 341401.036511011);;0215;02
1325149;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;15095;UL. OPOLSKA;9;380459;341449;17,2984860000;50,9275120000;0215011;POINT(380458.986404432 341448.999462129);;0215;02
1325150;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;15095;UL. OPOLSKA;7;380452;341600;17,2983370000;50,9288680000;0215011;POINT(380451.995457853 341599.97247235);;0215;02
263340;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;15095;UL. OPOLSKA;1;380439;341731;17,2981090000;50,9300430000;0215011;POINT(380438.991523069 341730.953761328);;0215;02
263344;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;15095;UL. OPOLSKA;45;380484;341238;17,2989110000;50,9256200000;0215011;POINT(380483.994301754 341237.998208115);;0215;02
263385;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;15095;UL. OPOLSKA;4A;380532;341507;17,2995060000;50,9280490000;0215011;POINT(380532.018693617 341507.039796077);;0215;02
263394;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;15095;UL. OPOLSKA;21;380420;341361;17,2979600000;50,9267130000;0215011;POINT(380419.985241793 341361.035770073);;0215;02
263429;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;15095;UL. OPOLSKA;22;380521;341347;17,2994020000;50,9266080000;0215011;POINT(380521.020542798 341347.028084989);;0215;02
263430;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;15095;UL. OPOLSKA;24;380522;341314;17,2994270000;50,9263110000;0215011;POINT(380522.015920073 341313.973386655);;0215;02
263431;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;15095;UL. OPOLSKA;26;380523;341310;17,2994420000;50,9262750000;0215011;POINT(380522.977484545 341309.947374723);;0215;02
263435;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;15095;UL. OPOLSKA;28;380524;341274;17,2994680000;50,9259520000;0215011;POINT(380523.976537206 341274.000926378);;0215;02
263893;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;15095;UL. OPOLSKA;36;380528;341189;17,2995530000;50,9251890000;0215011;POINT(380527.993399667 341189.049005755);;0215;02
263894;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;15095;UL. OPOLSKA;38;380529;341180;17,2995700000;50,9251080000;0215011;POINT(380528.980225339 341180.017604737);;0215;02
263896;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OŁAWSKI;215011;OŁAWA;987259;OŁAWA;15095;UL. OPOLSKA;40;380536;341156;17,2996780000;50,9248940000;0215011;POINT(380536.019577325 341156.054726729);;0215;02
