id;adres_id;wojewodztwo;powiat;gmina;miejscowosc;miejscowosc_nadrzedna;ulica;nr_domu;x92;y92;nazwa_podmiotu;maksymalna_predkosc;medium;internet_stacjonarny;telefon_stacjonarny;telewizja;wkt;teryt_g;teryt_p;teryt_w
6640970;252292;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;KULIN;KULIN;;6;332929;362308;ORANGE POLSKA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332929 362308);0218043;0218;02
6681964;525806;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;SZCZEPANÓW;SZCZEPANÓW;UL. KOLEJOWA;15;334184;371986;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(334184 371986);0218043;0218;02
6750434;252626;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;PICHOROWICE;PICHOROWICE;;74;324551;357028;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(324551 357028);0218052;0218;02
6754953;5323621;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;SZCZEPANÓW;SZCZEPANÓW;UL. DŁUGA;78B;334683;372276;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(334683 372276);0218043;0218;02
6881854;8198615;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;KWIETNO;KWIETNO;UL. PRZELOTOWA;9;323357;370147;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(323357 370147);0218022;0218;02
7010379;10506179;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. WIEJSKA;9A;331643;368371;ORANGE POLSKA S.A.;DO 0;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(331643 368371);0218043;0218;02
7206954;6213260;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;MALCZYCE;MALCZYCE;UL. 1 MAJA;28;325046;375839;NETIA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;NIE;NIE;POINT(325046 375839);0218022;0218;02
7321347;1717744;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;MALCZYCE;MALCZYCE;UL. 1 MAJA;79;324966;374603;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(324966 374603);0218022;0218;02
7326297;1984380;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;ZABŁOTO;ZABŁOTO;;4;332598;357565;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(332598 357565);0218012;0218;02
7480738;583151;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;KONARY;KONARY;;15;317358;355950;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(317358 355950);0218052;0218;02
7524209;9264391;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;DROGOMIŁOWICE;DROGOMIŁOWICE;;20;319989;359062;ORANGE POLSKA S.A.;DO 1;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(319989 359062);0218052;0218;02
7525797;235188;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;ŻURAWINIEC;ŻURAWINIEC;UL. GŁÓWNA;16;347554;369764;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(347554 369764);0218032;0218;02
7544924;216248;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;MALCZYCE;MALCZYCE;UL. HENRYKA SIENKIEWICZA;2;325019;376150;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(325019 376150);0218022;0218;02
7595388;216051;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;PIOTROWICE;PIOTROWICE;;109;336589;354371;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(336589 354371);0218012;0218;02
7737473;237705;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;LUTYNIA;LUTYNIA;UL. PIONIERÓW;11A;344416;365479;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(344416 365479);0218032;0218;02
7867866;216484;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;SOKOLNIKI;SOKOLNIKI;;17;327445;356725;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(327445 356725);0218052;0218;02
7890580;2009333;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;PIEKARY;PIEKARY;;41;319657;355185;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(319657 355185);0218052;0218;02
7923616;6131560;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;GAŁÓW;GAŁÓW;UL. PIĘKNA;43B;346481;363136;ORANGE POLSKA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(346481 363136);0218032;0218;02
8057499;215458;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;KOBYLNIKI;KOBYLNIKI;;8;337739;375905;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(337739 375905);0218043;0218;02
8530117;2009350;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;JAROSŁAW;JAROSŁAW;;38;326805;358920;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(326805 358920);0218052;0218;02
8624884;233328;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;WILKSZYN;WILKSZYN;UL. GŁÓWNA;27;350403;371722;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(350403 371722);0218032;0218;02
8700582;229047;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;KOSTOMŁOTY;KOSTOMŁOTY;UL. WROCŁAWSKA;8A;332862;355697;ORANGE POLSKA S.A.;DO 40;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332862 355697);0218012;0218;02
8964087;5723640;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;UJAZD GÓRNY;UJAZD GÓRNY;;46A;325170;360680;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(325170 360680);0218052;0218;02
8999384;213972;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;KOKORZYCE;KRĘPICE;UL. AKACJOWA;15;345859;368867;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(345859 368867);0218032;0218;02
9189710;9975267;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;BŁONIE;BŁONIE;UL. MASZYNOWA;1;342442;369122;NETIA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(342442 369122);0218032;0218;02
9193194;9264391;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;DROGOMIŁOWICE;DROGOMIŁOWICE;;20;319989;359062;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(319989 359062);0218052;0218;02
9220550;2005686;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;LIPNICA;LIPNICA;;49;329849;373076;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(329849 373076);0218043;0218;02
9251233;5854476;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;BOGDANÓW;BOGDANÓW;;7A;330039;351833;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(330039 351833);0218012;0218;02
9290785;2002553;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;MIĘKINIA;MIĘKINIA;UL. WROCŁAWSKA;6;342148;371224;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(342148 371224);0218032;0218;02
18470;242924;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;PRZEDMOŚCIE;PRZEDMOŚCIE;;38;337303;371725;ORANGE POLSKA S.A.;DO 0;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(337303 371725);0218043;0218;02
19925;6104177;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;LISOWICE;LISOWICE;;10C;341706;359875;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(341706 359875);0218012;0218;02
60992;521775;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;KWIETNO;KWIETNO;UL. WSPÓLNA;31;323465;370289;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(323465 370289);0218022;0218;02
113576;214320;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;LUTYNIA;LUTYNIA;UL. KOŚCIELNA;4;345157;365516;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(345157 365516);0218032;0218;02
306324;252553;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;LUSINA;LUSINA;;33;317561;353310;ORANGE POLSKA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(317561 353310);0218052;0218;02
460384;568799;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;CHOMIĄŻA;CHOMIĄŻA;UL. ŚREDZKA;89;326805;374898;ORANGE POLSKA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(326805 374898);0218022;0218;02
484980;216855;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;DĘBICE;DĘBICE;UL. DŁUGA;17;324795;368092;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(324795 368092);0218022;0218;02
603186;252320;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;RAKOSZYCE;RAKOSZYCE;UL. WROCŁAWSKA;8;335967;361458;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(335967 361458);0218043;0218;02
605116;3387341;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;WILKSZYN;WILKSZYN;UL. SŁONECZNA;6;351057;371207;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(351057 371207);0218032;0218;02
722996;244723;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;DĘBICE;DĘBICE;UL. SZKOLNA;6;324168;368227;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(324168 368227);0218022;0218;02
800664;582905;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;CHWALIMIERZ;CHWALIMIERZ;;17;332178;366660;NETIA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(332178 366660);0218043;0218;02
803681;8198805;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;CHOMIĄŻA;CHOMIĄŻA;UL. ŚREDZKA;45;327265;374553;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(327265 374553);0218022;0218;02
862473;569118;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;MIĘKINIA;MIĘKINIA;UL. LIPOWA;28;341445;371486;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(341445 371486);0218032;0218;02
1267611;582905;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;CHWALIMIERZ;CHWALIMIERZ;;17;332178;366660;ORANGE POLSKA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332178 366660);0218043;0218;02
1341951;221513;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. FLORIAŃSKA;5;331754;368545;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(331754 368545);0218043;0218;02
1369737;9975328;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;ŹRÓDŁA;ŹRÓDŁA;UL. WSCHODNIA;8;340988;368378;ORANGE POLSKA S.A.;DO 1;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(340988 368378);0218032;0218;02
1584075;569105;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;MIĘKINIA;MIĘKINIA;UL. CHMIELOWA;7;341908;371714;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(341908 371714);0218032;0218;02
1625988;521775;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;KWIETNO;KWIETNO;UL. WSPÓLNA;31;323465;370289;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(323465 370289);0218022;0218;02
1636884;9974851;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;KSIĘGINICE;KSIĘGINICE;UL. LIPOWA;11;343895;376982;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(343895 376982);0218032;0218;02
1827934;525173;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;AL. KONSTYTUCJI 3 MAJA;1;331893;369352;NETIA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(331893 369352);0218043;0218;02
1887553;524745;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;KRĘPICE;KRĘPICE;UL. KWIATOWA;10;347324;368312;ORANGE POLSKA S.A.;DO 40;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(347324 368312);0218032;0218;02
2370884;5872415;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;OSIEK;OSIEK;;2A;327398;352355;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(327398 352355);0218012;0218;02
2517782;240212;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. WILLOWA;5;332505;368908;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332505 368908);0218043;0218;02
2533634;521810;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;DĘBICE;DĘBICE;UL. DŁUGA;9;325001;368167;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(325001 368167);0218022;0218;02
2587315;1984793;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;WICHRÓW;WICHRÓW;;15A;329604;354753;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(329604 354753);0218012;0218;02
2609251;521107;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;JARZĄBKOWICE;JARZĄBKOWICE;;23;343614;362075;ORANGE POLSKA S.A.;DO 1;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(343614 362075);0218012;0218;02
2637087;239634;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. WROCŁAWSKA;34;332583;368983;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(332583 368983);0218043;0218;02
2716520;2005345;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. ŚLĄSKA;2;331995;368988;NETIA S.A.;POWYŻEJ 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(331995 368988);0218043;0218;02
2760563;219188;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;KRĘPICE;KRĘPICE;UL. LIPOWA;3;346805;368628;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(346805 368628);0218032;0218;02
2814267;3523679;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;KSIĘGINICE;KSIĘGINICE;UL. RÓŻANA;5;343730;377498;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(343730 377498);0218032;0218;02
2950050;568631;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;KOSTOMŁOTY;KOSTOMŁOTY;UL. WROCŁAWSKA;2;332766;355767;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332766 355767);0218012;0218;02
3008305;252553;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;LUSINA;LUSINA;;33;317561;353310;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(317561 353310);0218052;0218;02
3023822;239634;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. WROCŁAWSKA;34;332583;368983;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332583 368983);0218043;0218;02
3078919;582832;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;JUGOWIEC;JUGOWIEC;;31;335356;365918;"""USŁUGI - HANDEL """"KOMNET"""" KRZYSZTOF SOCHA""";DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;NIE;POINT(335356 365918);0218043;0218;02
3196608;586476;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;DROGOMIŁOWICE;DROGOMIŁOWICE;;1A;319872;359277;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(319872 359277);0218052;0218;02
3208314;5657195;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;ŹRÓDŁA;ŹRÓDŁA;UL. LEŚNA;21;341064;368774;ORANGE POLSKA S.A.;DO 1;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(341064 368774);0218032;0218;02
3673939;1720177;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. GEN. WŁADYSŁAWA SIKORSKIEGO;35A;332324;370268;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(332324 370268);0218043;0218;02
3769536;8199527;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;RAKOSZYCE;RAKOSZYCE;UL. SPORTOWA;3;335685;361144;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(335685 361144);0218043;0218;02
3787878;239385;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. KOLEJOWA;13;331754;369261;NETIA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(331754 369261);0218043;0218;02
3877801;528405;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;CIECHÓW;CIECHÓW;UL. JAWOROWA;3;329948;365738;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(329948 365738);0218043;0218;02
3884792;248725;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;KRĘPICE;KRĘPICE;UL. LEŚNA;11;347391;368617;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(347391 368617);0218032;0218;02
4112941;1721203;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;KONARY;KONARY;;43;316564;355598;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(316564 355598);0218052;0218;02
4313816;240212;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. WILLOWA;5;332505;368908;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(332505 368908);0218043;0218;02
4389527;6101019;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. MOSTOWA;21E;331352;368814;NETIA S.A.;POWYŻEJ 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(331352 368814);0218043;0218;02
4477441;2006076;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;CIECHÓW;CIECHÓW;UL. ŚREDZKA;14;329936;365537;NETIA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(329936 365537);0218043;0218;02
4506423;9975680;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;WILKSZYN;WILKSZYN;UL. WIŚNIOWA;16;350161;371438;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(350161 371438);0218032;0218;02
4560947;2002107;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;CZERNA;CZERNA;;2;346481;375551;NETIA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;NIE;NIE;POINT(346481 375551);0218032;0218;02
4574783;575968;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;KRĘPICE;KRĘPICE;UL. MROZOWSKA;5;346807;368828;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(346807 368828);0218032;0218;02
4578383;525173;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;AL. KONSTYTUCJI 3 MAJA;1;331893;369352;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(331893 369352);0218043;0218;02
4651395;568708;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;MAZUROWICE;MAZUROWICE;UL. ŁĄKOWA;3;322940;374568;ORANGE POLSKA S.A.;DO 1;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(322940 374568);0218022;0218;02
4654712;209994;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;WICHRÓW;WICHRÓW;;38A;330331;354797;ORANGE POLSKA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(330331 354797);0218012;0218;02
4776505;6215939;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;JAROSŁAW;JAROSŁAW;;18;326834;358597;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(326834 358597);0218052;0218;02
4778396;240091;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. MARII SKŁODOWSKIEJ-CURIE;11;332307;368764;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(332307 368764);0218043;0218;02
4840325;2004533;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;MROZÓW;MROZÓW;UL. ODRZAŃSKA;5;345861;371326;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(345861 371326);0218032;0218;02
5018383;8198805;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;CHOMIĄŻA;CHOMIĄŻA;UL. ŚREDZKA;45;327265;374553;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(327265 374553);0218022;0218;02
5021481;238374;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;LUTYNIA;LUTYNIA;UL. PÓŁNOCNA;7;344906;366028;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(344906 366028);0218032;0218;02
5220319;214839;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. DZIAŁKOWA;15;331900;370359;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(331900 370359);0218043;0218;02
5315300;217336;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;PISARZOWICE;PISARZOWICE;UL. WROCŁAWSKA;30;349934;373532;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(349934 373532);0218032;0218;02
5316193;1706595;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;JAKUBKOWICE;JAKUBKOWICE;;16;335218;357169;ORANGE POLSKA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(335218 357169);0218012;0218;02
5383233;2002142;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;WILKOSTÓW;WILKOSTÓW;;7;346583;374450;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(346583 374450);0218032;0218;02
5383702;240091;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. MARII SKŁODOWSKIEJ-CURIE;11;332307;368764;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332307 368764);0218043;0218;02
5389615;9975665;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;WILKSZYN;WILKSZYN;UL. POLNA;2B;350990;371329;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(350990 371329);0218032;0218;02
5416354;2002574;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;KLĘKA;MIĘKINIA;;4;342968;373747;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(342968 373747);0218032;0218;02
5530902;1720435;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. ŚWIDNICKA;40B;331585;368833;ORANGE POLSKA S.A.;DO 40;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(331585 368833);0218043;0218;02
