id;adres_id;wojewodztwo;powiat;gmina;miejscowosc;miejscowosc_nadrzedna;ulica;nr_domu;x92;y92;nazwa_podmiotu;maksymalna_predkosc;medium;internet_stacjonarny;telefon_stacjonarny;telewizja;wkt;teryt_g;teryt_p;teryt_w
5977420;5345328;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;MARCINKOWICE;MARCINKOWICE;UL. ORZECHOWA;13;376117;348034;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(376117 348034);0215042;0215;02
6047849;527723;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;WÓJCICE;WÓJCICE;UL. GŁÓWNA;86;393438;347064;ORANGE POLSKA S.A.;DO 1;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(393438 347064);0215033;0215;02
6088252;179120;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. JANA KILIŃSKIEGO;11A;379676;343025;NETIA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(379676 343025);0215011;0215;02
6491790;205432;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OSIEK;OSIEK;;134A;379740;336297;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(379740 336297);0215042;0215;02
6505505;1569854;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. POLNA;83;383825;354054;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(383825 354054);0215033;0215;02
6652151;194997;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. ŻURAWIA;8;383439;352779;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(383439 352779);0215033;0215;02
6716504;508823;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;JACZKOWICE;JACZKOWICE;;15;378673;340218;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(378673 340218);0215042;0215;02
6781360;500724;DOLNOŚLĄSKIE;OŁAWSKI;DOMANIÓW;TEODORÓW;TEODORÓW;;12;371046;345491;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(371046 345491);0215022;0215;02
6827552;1615185;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;BYSTRZYCA;BYSTRZYCA;UL. GAJOWA;1;387206;345469;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(387206 345469);0215042;0215;02
6970542;525990;DOLNOŚLĄSKIE;OŁAWSKI;DOMANIÓW;WIERZBNO;WIERZBNO;;33;372160;342879;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(372160 342879);0215022;0215;02
6974310;198225;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;GODZIKOWICE;GODZIKOWICE;UL. OGRODOWA;16;381607;339341;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(381607 339341);0215042;0215;02
7037300;4315166;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;NIWNIK;NIWNIK;;25A;376777;338985;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(376777 338985);0215042;0215;02
7097957;1566211;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. NIEDŹWIEDZIA;30;382767;342941;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(382767 342941);0215011;0215;02
7195807;1542937;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. JULIANA TUWIMA;2;379006;344464;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(379006 344464);0215011;0215;02
7414722;503961;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;MINKOWICE OŁAWSKIE;MINKOWICE OŁAWSKIE;UL. HENRYKA DĄBROWSKIEGO;2;392897;351444;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(392897 351444);0215033;0215;02
7486564;1782806;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. JÓZEFA BOŻKA;62;383226;352968;BESTGO.PL SP. Z O.O.;POWYŻEJ 100;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(383226 352968);0215033;0215;02
7577470;185955;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. IGNACEGO PADEREWSKIEGO;21;378950;343265;NETIA S.A.;POWYŻEJ 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(378950 343265);0215011;0215;02
7597853;9955318;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;JACZKOWICE;JACZKOWICE;UL. NOWODOJAZDOWA;16;378821;340347;ORANGE POLSKA S.A.;DO 0;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(378821 340347);0215042;0215;02
7667484;185355;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;MIŁOCICE;MIŁOCICE;UL. POLNA;3;393788;354140;ORANGE POLSKA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(393788 354140);0215033;0215;02
7789733;1782806;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. JÓZEFA BOŻKA;62;383226;352968;"""TVK"" ELŻBIETA ZJAWIONA";POWYŻEJ 100;KABLOWE WSPÓŁOSIOWE MIEDZIANE;TAK;NIE;TAK;POINT(383226 352968);0215033;0215;02
7883710;193499;DOLNOŚLĄSKIE;OŁAWSKI;DOMANIÓW;PISKORZÓWEK;PISKORZÓWEK;;33;368022;339707;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(368022 339707);0215022;0215;02
7921367;508607;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;BYSTRZYCA;BYSTRZYCA;UL. HENRYKA SIENKIEWICZA;15;387600;344697;ORANGE POLSKA S.A.;DO 40;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(387600 344697);0215042;0215;02
7922656;200232;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;KOPALINA;KOPALINA;UL. GŁÓWNA;38;389129;352520;ORANGE POLSKA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(389129 352520);0215033;0215;02
8212715;1542937;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. JULIANA TUWIMA;2;379006;344464;NETIA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(379006 344464);0215011;0215;02
8333454;1567573;DOLNOŚLĄSKIE;OŁAWSKI;DOMANIÓW;WIERZBNO;WIERZBNO;;36;372175;342993;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(372175 342993);0215022;0215;02
8356792;1748397;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. KWIATOWA;3;380355;342257;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(380355 342257);0215011;0215;02
8437073;184908;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;CHWAŁOWICE;CHWAŁOWICE;UL. GŁÓWNA;51;386427;354190;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(386427 354190);0215033;0215;02
8444416;523322;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. KS. FRANCISZKA KUTROWSKIEGO;31;379399;343984;NETIA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(379399 343984);0215011;0215;02
8577741;1570490;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. LUDWIKA HIRSZFELDA;15;384057;353409;BESTGO.PL SP. Z O.O.;POWYŻEJ 100;KABLOWE PAROWE MIEDZIANE;TAK;NIE;NIE;POINT(384057 353409);0215033;0215;02
8578201;1542877;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. KONSTANTEGO ILDEFONSA GAŁCZYŃSKIEGO;33;379052;344501;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(379052 344501);0215011;0215;02
8620048;6203572;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. 3 MAJA;22D;381003;342282;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(381003 342282);0215011;0215;02
8625998;497258;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. OLEANDRY;5A;380330;344173;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(380330 344173);0215011;0215;02
8692925;6186873;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;NOWY DWÓR;NOWY DWÓR;UL. WROCŁAWSKA;3A;385489;351144;ORANGE POLSKA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(385489 351144);0215033;0215;02
8693747;1742568;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. OSADNICZA;53;378992;343736;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(378992 343736);0215011;0215;02
8721777;525986;DOLNOŚLĄSKIE;OŁAWSKI;DOMANIÓW;WIERZBNO;WIERZBNO;;18;372077;342510;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(372077 342510);0215022;0215;02
8815419;1546177;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. 3 MAJA;35;380737;342466;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(380737 342466);0215011;0215;02
8901530;181932;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. KAZIMIERZA PUŁASKIEGO;12;380754;341365;NETIA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(380754 341365);0215011;0215;02
8963692;197601;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;BYSTRZYCA;BYSTRZYCA;UL. SOSNOWA;2;387574;345240;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(387574 345240);0215042;0215;02
8964205;1856173;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;GODZIKOWICE;GODZIKOWICE;;111C;380960;340169;ORANGE POLSKA S.A.;DO 40;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(380960 340169);0215042;0215;02
9121240;1570490;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. LUDWIKA HIRSZFELDA;15;384057;353409;NETIA S.A.;DO 100;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(384057 353409);0215033;0215;02
9158400;497595;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. JAROSŁAWA IWASZKIEWICZA;30;379213;343487;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(379213 343487);0215011;0215;02
9177910;497258;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. OLEANDRY;5A;380330;344173;NETIA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(380330 344173);0215011;0215;02
9216799;503903;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;MIŁOCICE;MIŁOCICE;UL. WIŚNIOWA;4;394418;354166;ORANGE POLSKA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(394418 354166);0215033;0215;02
9255692;181470;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. NOWY OTOK;16;377988;342353;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(377988 342353);0215011;0215;02
9282881;191072;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;WÓJCICE;WÓJCICE;UL. GŁÓWNA;91;393185;347106;ORANGE POLSKA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(393185 347106);0215033;0215;02
9316485;200220;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;KOPALINA;KOPALINA;UL. GŁÓWNA;35;388950;352573;ORANGE POLSKA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(388950 352573);0215033;0215;02
9337922;189273;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. PIASTOWSKA;42;383882;353031;HINET ŁUKASZ ROSTALSKI;DO 100;KABLOWE PAROWE MIEDZIANE;TAK;NIE;NIE;POINT(383882 353031);0215033;0215;02
9344557;523355;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. NOWY GÓRNIK;19A;378918;344558;NETIA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(378918 344558);0215011;0215;02
39096;5912972;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;MARCINKOWICE;MARCINKOWICE;UL. JAGIELLOŃSKA;22F;375942;348059;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(375942 348059);0215042;0215;02
72134;526697;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. LUDWIKA HIRSZFELDA;60;384093;353248;NETIA S.A.;DO 100;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(384093 353248);0215033;0215;02
106652;6187008;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;STANOWICE;STANOWICE;UL. JARZĘBINOWA;2;377443;346680;ACTUS-INFO SP. Z O.O.;POWYŻEJ 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(377443 346680);0215042;0215;02
330177;4709739;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;STANOWICE;STANOWICE;UL. SOSNOWA;13;376376;347262;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(376376 347262);0215042;0215;02
389169;5832310;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. SZAFIROWA;16;377969;342459;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(377969 342459);0215011;0215;02
405352;503884;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;MIŁOCICE;MIŁOCICE;UL. POLNA;16;392755;354388;NETIA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;NIE;NIE;POINT(392755 354388);0215033;0215;02
753158;179114;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. STANISŁAWA MONIUSZKI;12;379419;343670;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(379419 343670);0215011;0215;02
754495;1570626;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. LUDWIKA HIRSZFELDA;81;384105;353316;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(384105 353316);0215033;0215;02
754934;1843295;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;MIŁOCICE;MIŁOCICE;UL. POLNA;2;393843;354122;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(393843 354122);0215033;0215;02
757924;187883;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;JACZKOWICE;JACZKOWICE;UL. OŁAWSKA;30;379208;340686;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(379208 340686);0215042;0215;02
872354;189091;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. WŁADYSŁAWA GRABSKIEGO;17;383046;352993;"""TVK"" ELŻBIETA ZJAWIONA";POWYŻEJ 100;KABLOWE WSPÓŁOSIOWE MIEDZIANE;TAK;NIE;TAK;POINT(383046 352993);0215033;0215;02
927038;196296;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. JANA KASPROWICZA;6;380555;342547;ORANGE POLSKA S.A.;DO 40;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(380555 342547);0215011;0215;02
953751;189016;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. LIPOWA;81;380243;344322;NETIA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(380243 344322);0215011;0215;02
977203;1619732;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OSIEK;OSIEK;;8A;379906;337349;ORANGE POLSKA S.A.;DO 40;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(379906 337349);0215042;0215;02
1029560;1570626;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. LUDWIKA HIRSZFELDA;81;384105;353316;NETIA S.A.;DO 100;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(384105 353316);0215033;0215;02
1083484;524664;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. WIERZBOWA;3;381500;343597;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(381500 343597);0215011;0215;02
1121908;1581317;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;DZIUPLINA;DZIUPLINA;UL. GŁÓWNA;17;383160;356415;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(383160 356415);0215033;0215;02
1409281;197645;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;BYSTRZYCA;BYSTRZYCA;UL. NOWA;4;387067;345064;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(387067 345064);0215042;0215;02
1435208;193422;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;SIECIEBOROWICE;SIECIEBOROWICE;;3;375615;335491;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(375615 335491);0215042;0215;02
1438460;194758;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. HIPOLITA CEGIELSKIEGO;4;383080;353175;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(383080 353175);0215033;0215;02
1538974;194758;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. HIPOLITA CEGIELSKIEGO;4;383080;353175;NETIA S.A.;DO 100;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(383080 353175);0215033;0215;02
1583589;1743056;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. MARII KONOPNICKIEJ;12;380263;343646;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(380263 343646);0215011;0215;02
1635832;179080;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. ZACISZNA;25;378727;343759;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(378727 343759);0215011;0215;02
1673801;191515;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. KWIATOWA;5;380349;342239;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(380349 342239);0215011;0215;02
1689882;198575;DOLNOŚLĄSKIE;OŁAWSKI;DOMANIÓW;WIERZBNO;WIERZBNO;;59;372235;342594;NETIA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;NIE;NIE;POINT(372235 342594);0215022;0215;02
1708619;189161;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. LUDWIKA HIRSZFELDA;78;384062;353329;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(384062 353329);0215033;0215;02
1740880;4329520;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. LETNIA;6;378417;342192;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(378417 342192);0215011;0215;02
1782671;499546;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. ZWIERZYNIEC DUŻY;38;382293;343053;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(382293 343053);0215011;0215;02
1813845;1781644;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. KOLEJOWA;12;383944;353689;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(383944 353689);0215033;0215;02
1834961;199598;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. LUDWIKA HIRSZFELDA;59;384107;353243;BESTGO.PL SP. Z O.O.;POWYŻEJ 100;ŚWIATŁOWODOWE;TAK;NIE;NIE;POINT(384107 353243);0215033;0215;02
1855754;6110333;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;MARCINKOWICE;MARCINKOWICE;UL. SPÓŁDZIELCZA;6G;375540;347690;ORANGE POLSKA S.A.;DO 40;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(375540 347690);0215042;0215;02
1885385;6187008;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;STANOWICE;STANOWICE;UL. JARZĘBINOWA;2;377443;346680;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(377443 346680);0215042;0215;02
1954683;194758;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. HIPOLITA CEGIELSKIEGO;4;383080;353175;"""TVK"" ELŻBIETA ZJAWIONA";POWYŻEJ 100;KABLOWE WSPÓŁOSIOWE MIEDZIANE;TAK;NIE;TAK;POINT(383080 353175);0215033;0215;02
2110556;4678125;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. WILCZA;17;382678;343069;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(382678 343069);0215011;0215;02
2116738;523417;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. CYPRIANA KAMILA NORWIDA;43;378996;344315;NETIA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(378996 344315);0215011;0215;02
2219076;527927;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;JANIKÓW;JANIKÓW;UL. ZIELONA;1;385727;346025;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(385727 346025);0215042;0215;02
2223419;1778842;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. SZAFIROWA;17;378007;342449;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(378007 342449);0215011;0215;02
2243374;194049;DOLNOŚLĄSKIE;OŁAWSKI;DOMANIÓW;KUCHARY;KUCHARY;;14;365128;338013;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(365128 338013);0215022;0215;02
2312922;1543085;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. WŁADYSŁAWA BRONIEWSKIEGO;16;379350;343532;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(379350 343532);0215011;0215;02
2315054;189161;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. LUDWIKA HIRSZFELDA;78;384062;353329;"""TVK"" ELŻBIETA ZJAWIONA";POWYŻEJ 100;KABLOWE WSPÓŁOSIOWE MIEDZIANE;TAK;NIE;TAK;POINT(384062 353329);0215033;0215;02
2327228;194081;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. OLEŚNICKA;25;384164;354709;NETIA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(384164 354709);0215033;0215;02
2371440;197206;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;MARCINKOWICE;MARCINKOWICE;UL. SPACEROWA;9;375537;348612;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(375537 348612);0215042;0215;02
2465200;1779965;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. TĘCZOWA;28;380800;340980;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(380800 340980);0215011;0215;02
